roi,cycle_index,cell_id,t_start,t_end,move_s,x_start,x_end,speed_px_per_s,speed_um_per_s
middle,0,81,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,81,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,81,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,81,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,81,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,81,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,81,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,81,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,82,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,82,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,82,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,82,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,82,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,82,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,82,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,82,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,83,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,83,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,83,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,83,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,83,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,83,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,83,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,83,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,84,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,84,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,84,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,84,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,84,38.53465267750557,38.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,5,84,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,84,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,84,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,85,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,85,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,85,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,85,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,85,38.53465267750557,38.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,5,85,46.53465267750557,46.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,6,85,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,85,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,86,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,86,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,86,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,86,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,86,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,86,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,86,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,86,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,87,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,87,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,87,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,87,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,87,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,87,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,87,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,87,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,88,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,88,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,88,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,88,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,88,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,88,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,88,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,88,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,89,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,89,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,89,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,89,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,89,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,89,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,89,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,89,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,90,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,90,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,90,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,90,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,90,38.53465267750557,38.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,5,90,46.53465267750557,46.62144581816857,0.08679314066299781,431.0,431.0,0.0,0.0
middle,6,90,54.53465267750557,54.62144581816857,0.08679314066299781,431.0,431.0,0.0,0.0
middle,7,90,62.53465267750557,62.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,0,91,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,91,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,91,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,91,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,91,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,91,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,91,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,91,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,92,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,92,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,92,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,92,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,92,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,92,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,92,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,92,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,93,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,93,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,93,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,93,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,93,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,93,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,93,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,93,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,94,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,94,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,94,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,94,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,94,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,94,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,94,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,94,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,95,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,95,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,95,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,95,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,95,38.53465267750557,38.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,5,95,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,95,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,95,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,96,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,96,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,96,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,96,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,96,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,96,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,96,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,96,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,97,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,97,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,97,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,97,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,97,38.53465267750557,38.62144581816857,0.08679314066299781,445.0,445.0,0.0,0.0
middle,5,97,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,97,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,97,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,98,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,98,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,98,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,98,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,98,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,98,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,98,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,98,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,99,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,99,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,99,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,99,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,99,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,99,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,99,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,99,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,100,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,100,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,100,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,100,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,100,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,100,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,100,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,100,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,101,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,101,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,101,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,101,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,101,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,101,46.53465267750557,46.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,6,101,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,101,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,102,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,102,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,102,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,102,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,102,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,102,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,102,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,102,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,103,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,103,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,103,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,103,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,103,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,103,46.53465267750557,46.62144581816857,0.08679314066299781,446.0,445.0,11.521647821027937,17.469141600791062
middle,6,103,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,103,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,104,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,104,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,104,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,104,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,104,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,104,46.53465267750557,46.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,6,104,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,104,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,105,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,105,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,105,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,105,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,105,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,105,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,105,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,105,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,106,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,106,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,106,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,106,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,106,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,106,46.53465267750557,46.62144581816857,0.08679314066299781,445.0,445.0,0.0,0.0
middle,6,106,54.53465267750557,54.62144581816857,0.08679314066299781,445.0,445.0,0.0,0.0
middle,7,106,62.53465267750557,62.62144581816857,0.08679314066299781,445.0,444.433006547535,6.532698876130461,9.904888907832461
middle,0,107,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,107,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,107,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,107,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,107,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,107,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,107,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,107,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,108,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,108,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,108,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,108,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,108,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,108,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,108,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,108,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,109,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,109,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,109,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,109,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,109,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,109,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,109,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,109,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,110,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,110,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,110,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,110,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,110,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,110,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,110,54.53465267750557,54.62144581816857,0.08679314066299781,446.0,445.0,11.521647821027937,17.469141600791062
middle,7,110,62.53465267750557,62.62144581816857,0.08679314066299781,445.0595296316257,446.0,10.835768370521006,16.429210036478644
middle,0,111,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,111,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,111,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,111,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,111,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,111,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,111,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,111,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,112,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,112,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,112,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,112,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,112,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,112,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,112,54.53465267750557,54.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,7,112,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,113,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,113,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,113,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,113,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,113,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,113,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,113,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,113,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,114,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,114,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,114,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,114,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,114,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,114,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,114,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,114,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,115,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,115,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,115,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,115,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,115,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,115,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,115,54.53465267750557,54.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,7,115,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,116,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,116,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,116,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,116,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,116,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,116,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,116,54.53465267750557,54.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,7,116,62.53465267750557,62.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,0,117,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,117,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,117,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,117,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,117,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,117,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,117,54.53465267750557,54.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,7,117,62.53465267750557,62.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,0,118,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,118,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,118,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,118,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,118,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,118,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,118,54.53465267750557,54.62144581816857,0.08679314066299781,444.0,444.0,0.0,0.0
middle,7,118,62.53465267750557,62.62144581816857,0.08679314066299781,445.0,445.0,0.0,0.0
middle,0,119,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,119,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,119,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,119,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,119,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,119,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,119,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,119,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,120,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,120,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,120,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,120,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,120,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,120,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,120,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,120,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,121,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,121,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,121,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,121,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,121,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,121,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,121,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,121,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,122,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,122,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,122,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,122,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,122,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,122,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,122,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,122,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,123,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,123,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,123,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,123,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,123,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,123,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,123,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,123,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,124,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,124,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,124,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,124,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,124,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,124,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,124,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,124,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,125,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,125,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,125,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,125,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,125,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,125,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,125,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,125,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
middle,0,126,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,126,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,126,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,126,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,126,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,126,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,126,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,126,62.53465267750557,62.62144581816857,0.08679314066299781,443.0,443.0,0.0,0.0
middle,0,127,6.5346526775055676,6.621445818168571,0.08679314066300314,,,,
middle,1,127,14.534652677505568,14.62144581816857,0.08679314066300314,,,,
middle,2,127,22.53465267750557,22.62144581816857,0.08679314066300137,,,,
middle,3,127,30.53465267750557,30.62144581816857,0.08679314066300137,,,,
middle,4,127,38.53465267750557,38.62144581816857,0.08679314066299781,,,,
middle,5,127,46.53465267750557,46.62144581816857,0.08679314066299781,,,,
middle,6,127,54.53465267750557,54.62144581816857,0.08679314066299781,,,,
middle,7,127,62.53465267750557,62.62144581816857,0.08679314066299781,,,,
